r_mean,g_mean,b_mean,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,b_0,b_1,b_2,b_3,b_4,b_5,b_6,b_7,b_8,grad_mean,grad_std,label
133.2920,130.5181,133.7557,132.9902,168.8245,164.3251,122.4081,156.1738,145.1248,100.4877,109.8606,98.8470,134.5177,162.6936,165.4373,111.9047,142.8642,146.0853,102.4705,109.0635,99.0572,133.2160,164.1932,153.9968,136.5826,182.9554,135.6613,101.2865,106.7353,88.7714,0.047526,0.053363,1
152.7201,151.7566,141.9539,187.1564,202.3724,84.9379,142.8135,204.7512,156.8348,81.5249,125.7745,187.6931,195.6812,186.1321,92.2917,146.8074,202.8909,155.7155,75.2765,124.4981,186.0157,177.7681,168.2557,86.2555,136.4879,191.4355,152.7960,67.0714,104.5069,192.4143,0.046396,0.074565,1
115.9143,129.3748,150.8889,105.8668,67.2582,77.7469,139.0332,44.5413,42.0448,204.8008,198.3269,163.0341,123.9931,100.1067,95.4465,127.5414,102.0957,84.7027,190.8843,186.3293,152.6269,146.6972,155.6310,145.2629,111.2235,187.0763,130.5819,175.0565,171.4616,134.6464,0.041271,0.052458,1
99.1460,100.6514,106.1751,110.3306,71.8126,134.2114,101.9189,66.9033,92.4055,118.1127,82.5219,114.5362,111.6236,78.5871,137.3869,103.0495,69.8038,94.3983,113.2061,77.1376,121.0152,117.8912,90.5412,144.9069,109.6465,75.0486,95.2771,115.0869,77.6974,129.8017,0.065739,0.073485,1
118.1931,112.8422,106.9316,104.6578,77.6109,72.2743,161.7338,176.0976,115.5037,127.0576,131.8179,95.5053,102.2921,71.7722,66.9556,156.2522,162.2707,109.1928,125.0611,128.7731,91.6640,109.8707,63.9880,56.9905,144.0343,147.6467,106.6856,121.0546,124.2699,86.7667,0.047217,0.060454,1
111.5423,123.3752,134.5562,164.4250,108.9314,129.4495,131.3941,68.5157,178.0872,95.3024,51.5051,78.3731,156.8158,106.1086,126.4392,148.0389,98.9171,175.1155,102.3843,97.9419,99.4861,140.1274,103.2011,124.5015,148.0308,148.6264,159.5157,109.0178,170.3045,106.8760,0.053327,0.074446,1
118.3370,112.9743,107.0693,104.7419,77.7790,72.4215,161.8689,176.2491,115.6832,127.1830,131.9784,95.6475,102.4140,71.8854,67.0808,156.4127,162.3984,109.3115,125.2022,128.9219,91.7949,109.9898,64.1448,57.1763,144.1659,147.7173,106.8339,121.1854,124.4192,86.9144,0.047069,0.060229,1
119.9671,119.0930,116.1627,172.9421,144.9740,171.9569,106.4101,55.4897,155.0530,50.9807,64.7697,159.9650,178.0478,147.1258,170.8027,103.1443,56.3697,150.8017,52.8422,66.3467,149.4940,174.6376,138.6526,157.4441,98.6091,57.9373,149.5097,53.8169,72.2683,145.3400,0.087317,0.092145,1
109.5614,130.1265,165.1686,68.4428,120.7275,102.7341,129.1112,126.9797,111.0100,113.7417,115.5163,97.5569,87.5609,137.9397,126.1036,150.6808,143.2170,131.7652,136.3378,137.7287,119.5940,128.1735,170.6044,163.8044,184.7650,167.7268,163.5184,173.7260,175.5612,158.5200,0.024464,0.048748,1
121.4250,111.2207,98.4508,111.4239,115.7741,167.0128,115.1001,62.8887,112.1034,147.1862,151.5384,109.0424,101.4018,105.5894,136.0906,122.1125,63.4903,107.1176,117.8043,128.8451,118.0061,93.6144,93.5679,100.2664,125.9054,64.9695,99.1605,79.4889,98.1093,130.7533,0.074994,0.084200,1
80.0192,122.4640,104.9371,196.6692,114.8393,152.5781,81.8687,70.6590,56.6717,24.2254,2.2581,21.2393,197.1861,129.3979,152.4552,128.6207,141.7298,102.8395,71.9838,109.6348,68.7338,206.4583,117.1186,163.9338,102.4785,114.3962,78.6671,42.3444,77.7288,41.7948,0.046023,0.063648,1
73.0566,74.4304,76.0767,81.1997,189.0657,76.5617,78.8216,60.6230,39.5985,92.8704,19.5802,19.6385,94.2588,158.0123,46.1598,83.7550,54.8486,34.5311,113.1271,44.0010,42.0847,106.1516,132.4998,28.7477,92.0496,54.7825,31.4812,123.6792,60.8862,55.6615,0.035477,0.046604,1
91.5043,109.8882,91.9964,190.2949,81.3986,159.5933,123.0693,75.8462,63.7295,51.7778,29.2510,49.7867,190.5835,84.8545,161.9124,133.9310,135.7474,88.0671,66.2674,64.8643,63.5814,187.2553,86.9157,172.0610,106.6161,108.8643,67.4217,29.1745,36.4564,33.8298,0.054520,0.062889,1
104.9069,115.5824,124.1273,130.1579,174.5086,142.6210,78.8251,120.1415,110.4489,99.6929,48.7225,38.9632,131.6414,175.4089,140.1062,84.1802,131.6114,114.1958,116.9515,82.3109,63.6491,132.0773,179.8057,147.9546,86.4950,144.4682,122.0521,124.6466,100.8556,78.4020,0.068977,0.072670,1
61.3244,63.4705,72.0555,40.6056,129.1464,79.3633,51.9173,59.6368,52.8565,86.5970,35.8101,17.2304,47.1972,139.4316,87.7946,56.2265,59.6669,50.6021,85.0370,31.9669,14.9704,56.6034,156.2435,106.6980,64.9122,68.2195,56.4075,92.6946,33.8240,14.9424,0.030847,0.044553,1
95.5299,106.9513,102.6068,109.6258,126.9496,83.7171,85.5328,130.2372,46.0214,88.3444,120.1030,70.2121,129.1440,124.6979,85.0479,100.6323,105.0351,104.0756,99.4197,121.0432,94.1152,113.2584,115.9021,85.5275,96.4263,46.7483,130.2368,109.1900,115.9770,110.5463,0.066496,0.059314,1
89.7801,87.3209,84.2440,55.0890,90.9172,91.0437,98.4487,121.9404,171.5560,49.8058,60.3943,67.0009,51.9072,81.1279,84.5753,99.4815,115.9512,167.7731,51.0194,63.1384,69.0658,45.6043,75.6328,77.5242,100.6928,111.1657,146.0306,52.9449,70.6278,76.1262,0.056571,0.067852,1
121.0697,115.7668,91.8835,140.1061,161.8751,114.4361,134.0469,128.0558,145.7455,113.8012,75.3302,77.5232,140.6349,133.2706,107.0620,135.2909,135.6150,134.0410,104.9147,80.7939,71.3312,128.1817,84.1627,80.3385,109.7966,135.2267,111.1673,51.8931,57.4536,69.2216,0.044704,0.061224,1
74.2915,57.0536,38.3502,48.7506,82.7429,22.4314,67.7397,119.1740,83.9997,101.9180,70.0216,71.7860,31.1532,75.4933,15.4867,54.9318,97.3457,59.7556,77.9820,51.0705,50.1689,19.2957,68.4251,10.0444,40.8053,54.9086,33.5267,54.2741,30.8260,33.0365,0.060940,0.071872,1
97.0060,95.4409,95.5565,131.2514,204.8470,150.0293,91.2482,80.2862,84.2101,41.4335,42.8814,46.5061,124.3696,206.9723,146.3362,76.7416,84.8531,86.4025,42.9634,42.7641,47.0023,124.7044,208.5547,145.4156,71.9395,87.3204,86.1750,44.0374,42.8966,48.3516,0.054428,0.056886,1
111.1062,109.1219,104.4151,193.2399,188.1311,172.3300,86.5050,91.4336,69.7077,70.0963,69.4326,59.2997,188.5119,180.9175,165.3549,87.5667,97.9824,72.4663,74.4397,63.2671,51.8991,188.2759,172.3858,160.3694,85.3079,104.8903,77.6308,47.4871,56.0324,47.4609,0.060985,0.065006,1
158.6314,135.0806,66.4125,162.3026,172.5351,165.8768,184.1754,140.8902,141.8176,161.1916,161.6958,138.0569,144.6631,145.9284,135.4137,165.1901,121.2673,113.4087,143.3105,136.5133,111.1038,99.7497,70.0863,62.2881,103.0233,35.4933,26.2680,94.9971,63.1542,44.7260,0.047996,0.061450,1
136.2065,105.5721,98.2667,190.7069,117.7908,141.9312,189.3892,105.7707,177.8005,146.7661,47.7248,109.5549,156.1258,110.9644,141.3510,64.8211,100.7258,171.4706,56.3236,46.1576,101.6834,129.5430,106.9154,146.6078,42.4973,95.2868,168.0836,43.9936,50.0262,100.3966,0.051068,0.067216,1
83.7702,75.5259,61.3450,69.0356,81.8144,95.6582,128.1081,81.0888,52.8621,87.2041,71.2651,87.2437,109.6092,101.6239,106.7692,70.2424,51.9075,54.0656,71.0776,50.2307,66.3515,124.6053,106.6280,108.9815,29.1273,37.2715,44.3219,48.3659,28.3597,27.7912,0.065370,0.062627,1
88.3541,112.1473,100.1394,190.9964,84.8638,157.1964,113.4378,65.8651,60.1667,46.3017,31.4348,48.3727,190.8349,88.4987,159.0058,124.5423,133.8629,87.4078,78.5498,72.6723,76.5222,186.2115,90.1120,168.2704,96.9514,105.7258,64.5747,62.4858,63.6232,65.7049,0.054444,0.062220,1
100.2109,115.2192,157.3448,211.2291,127.6767,44.7255,147.8162,54.7633,69.1410,157.3640,58.2225,35.6480,239.5710,144.1915,74.0718,177.3916,64.5467,61.0679,147.6850,57.1627,76.6604,248.8338,164.5851,142.4288,191.2294,130.4139,122.7239,142.5255,125.4231,151.2495,0.037814,0.069703,1
101.0612,109.2829,124.4556,114.1603,165.6164,96.0508,95.5941,181.2214,107.9713,28.2415,66.5157,54.6777,120.4449,171.0341,104.6964,97.3011,124.9708,107.0664,61.3001,111.4423,85.9253,141.2625,184.1103,120.6367,104.7129,129.2448,117.8420,84.4273,133.3205,105.3366,0.055853,0.069898,1
78.5795,73.5715,67.1417,59.1478,48.9118,45.9516,63.3011,174.0672,69.6120,46.4314,170.8048,26.4667,42.2766,65.3592,45.9516,54.3468,147.3344,68.8307,48.0959,131.4381,56.1627,42.3908,89.8286,46.0642,65.3932,91.1883,67.8400,48.5803,58.4909,93.4416,0.029859,0.045661,1
112.9999,115.7900,113.8921,180.7454,172.7568,136.2640,101.8859,79.5893,98.5624,66.4159,85.2856,95.6277,183.4576,175.3405,138.9008,104.7438,94.5144,108.3707,62.6784,80.7309,93.4195,179.7873,169.9467,136.5701,102.6427,101.5619,114.9592,55.8659,73.0984,90.5520,0.080238,0.074806,1
171.4591,188.6767,178.6670,243.7312,187.3936,218.1833,166.6822,107.4764,191.7736,169.2206,99.0574,160.4838,247.1238,209.5964,230.4369,178.4276,131.0802,200.3238,183.9443,138.3331,179.4041,248.3176,194.5245,220.4543,180.6848,108.6569,200.6421,176.6264,110.8607,168.1636,0.032885,0.054110,1
203.9133,123.2222,116.5492,222.4286,229.9912,234.7421,188.0927,187.0400,203.6507,187.0946,191.2455,191.5775,193.2951,208.4168,216.5664,52.9978,54.3043,104.4115,92.0159,102.9312,85.4207,186.4527,201.4765,209.8784,46.5705,47.7256,97.1171,86.0824,96.7950,78.2008,0.025588,0.050498,1
104.8646,108.6605,115.9867,89.1840,173.0201,139.7275,91.7646,150.9542,139.1881,57.8167,41.7028,59.4121,89.6627,172.8676,144.4608,95.1744,146.5518,147.2213,57.5568,53.5040,69.8308,90.1147,181.6267,156.7110,99.9317,153.1753,153.5661,60.0079,64.1665,83.2749,0.063711,0.077647,1
128.1565,115.8556,102.4274,68.4187,47.9980,70.6234,118.9989,118.9116,140.8137,189.6641,190.6002,204.6592,63.6402,44.1423,67.8191,101.0274,104.2917,121.5392,173.8771,175.2004,188.7593,65.0683,47.7881,77.7119,70.5719,76.8679,106.1223,155.5714,150.8581,169.5225,0.036509,0.053071,1
114.7881,167.3516,144.1063,135.9941,145.1026,158.5441,89.1576,31.6194,95.2148,129.9638,81.4245,166.2155,173.4756,191.3624,195.8299,151.4370,156.2013,171.5301,147.3697,143.8475,174.7142,161.9926,174.7460,177.0056,120.8790,106.2628,139.5963,135.4364,114.1473,166.7041,0.025787,0.043645,1
144.1926,131.0329,119.4554,163.9775,160.8864,167.6210,150.9710,59.5505,166.3956,72.5808,166.8324,188.3178,168.0119,163.4889,165.7454,153.9051,102.0651,161.8873,71.8041,88.8724,103.5248,165.4900,144.7863,130.6936,152.1306,106.4587,123.2422,70.1908,88.8130,93.6857,0.066980,0.093566,1
234.4168,233.1068,232.3181,243.0077,218.2667,253.5305,248.2061,181.6894,247.0096,252.0303,216.0388,250.6581,242.5226,218.9398,253.6004,247.1876,175.3196,245.9755,251.6427,213.2043,250.3376,244.2571,219.6223,253.3975,246.4557,170.7826,245.4868,251.3169,210.4482,249.9659,0.012250,0.042712,1
212.2169,212.4407,211.3874,255.0000,247.4859,205.5564,201.4715,161.0444,208.1367,217.1013,195.8537,219.7387,255.0000,247.5171,205.6755,201.6438,161.4434,208.5118,217.2859,196.2464,220.0676,255.0000,247.5023,205.1438,201.4350,159.9140,205.8764,216.9402,194.4082,217.7620,0.015740,0.051353,1
158.8623,198.1804,210.6428,148.5465,175.3909,114.8661,193.4310,215.9788,152.8605,150.2595,166.3254,112.9533,214.7146,197.8029,195.7260,225.4354,204.7343,220.7657,182.8205,176.8333,166.1090,230.8987,207.7302,215.4880,236.0639,212.2670,236.1868,192.9540,184.7937,180.7778,0.018824,0.060958,1
202.3697,201.8115,201.2652,236.8188,226.5636,243.0074,186.9935,132.6709,186.4692,218.1654,179.4795,212.9415,236.5473,226.4989,239.5609,186.7085,132.5532,186.8755,217.8858,178.7940,212.6452,235.2277,224.2494,235.0175,186.3166,132.8587,187.8439,218.6270,179.2366,213.6981,0.021318,0.052569,1
166.9809,181.4828,206.8575,210.0674,164.0296,232.4422,179.7959,39.8891,194.1412,171.0450,123.0976,190.5198,206.5940,183.1618,232.2832,198.8852,86.6331,204.1879,183.8631,139.8697,199.4960,206.5270,214.0459,232.3515,222.0836,162.8156,220.8565,208.9353,177.1447,217.6148,0.023560,0.055247,1
130.6132,138.6772,136.1955,169.6786,154.5496,155.6768,128.6953,105.8325,129.5108,124.5934,93.0999,114.2972,169.2941,151.1319,152.6301,184.5808,114.3973,138.6291,125.5963,95.8962,116.7845,168.5123,144.8439,149.3903,173.0789,111.2068,139.8800,126.8378,97.3724,115.4349,0.037106,0.056262,1
232.7176,233.4692,233.4960,251.4061,221.8094,241.6858,240.9216,201.1443,247.2708,245.8611,193.2722,251.8411,252.4167,222.3504,242.4683,241.5851,200.5936,247.9755,246.9086,194.9708,252.7150,254.3218,220.1748,243.8620,242.3427,197.8713,249.1655,248.0941,192.3143,254.1429,0.013032,0.047048,1
150.3872,151.7848,151.0510,117.7882,133.8360,126.8726,163.7364,184.6069,150.1019,158.8339,164.3941,152.2080,116.7507,134.0504,128.2652,164.4672,187.5372,150.9015,160.7355,167.7895,154.3764,115.7613,135.6559,129.3404,162.1193,184.5788,148.5911,160.2512,167.0679,154.9342,0.015969,0.035147,1
105.4899,97.8180,97.2693,111.7055,117.4622,96.9995,159.9825,186.8936,159.9864,43.7452,40.1644,32.4563,83.9502,93.6933,71.4696,156.3116,184.5560,155.6042,47.5546,44.4588,42.6886,74.2407,84.2615,54.9472,162.8043,186.5719,159.6146,53.6564,47.8348,51.4780,0.061576,0.103989,1
137.0792,147.9181,118.5932,176.6339,150.3496,195.1023,108.4857,139.3581,173.2865,88.9654,90.4899,110.5457,192.9686,177.4470,204.3246,132.4487,153.3818,180.2230,98.0398,83.0213,109.1375,197.2002,182.7331,202.2310,59.3506,101.8456,141.7205,49.0882,56.1668,76.3341,0.048434,0.056976,1
127.1015,138.8625,134.1501,120.9527,124.1482,97.3115,127.5997,113.1828,179.2453,96.0420,119.5733,164.5064,124.5175,132.0918,111.3730,137.6291,122.2699,176.6513,142.6390,138.5084,162.8489,113.1397,120.5603,108.5518,120.3550,121.3742,176.1781,146.3895,137.7710,161.3994,0.068242,0.066648,1
142.2296,146.2133,158.0853,113.7648,143.3546,108.0000,167.5240,180.0235,108.4128,145.6931,157.8789,154.6023,120.3979,147.8586,115.0000,170.2422,181.9417,115.3913,148.4371,159.0487,156.8743,133.1348,159.8065,128.0000,180.8375,193.1820,128.4400,159.6901,169.3534,169.6089,0.011525,0.034774,1
132.5528,99.1298,70.6241,147.1537,205.6575,199.3049,115.5553,103.0616,113.7047,104.5206,101.7838,104.6325,120.9895,152.3857,155.7523,78.6194,75.0167,64.3505,85.3609,77.2679,84.6495,99.0060,113.8580,120.6928,54.0666,54.4606,31.5750,58.0582,48.3265,57.7685,0.065671,0.084096,1
136.1471,139.2207,109.5701,120.7113,145.9434,149.0797,105.8305,141.8523,171.3379,104.4038,138.7936,146.4880,152.1886,156.7899,153.0767,119.9322,131.2464,148.6805,123.4776,127.8019,140.3827,149.9117,135.7290,126.3665,109.1016,91.3635,97.1072,100.3716,89.4043,88.8397,0.041510,0.061141,1
136.9894,122.1562,108.8588,169.0906,116.8731,114.1965,198.2853,165.4741,161.6886,128.1004,96.6654,83.6570,140.4832,79.7010,84.8469,181.8841,144.0652,146.2612,129.6269,98.1620,95.5153,117.2445,59.3877,65.0257,163.3499,127.6602,133.8598,124.1732,92.6736,97.3978,0.060933,0.099807,1
98.2344,106.2809,78.9948,50.8753,91.3505,63.4354,139.1908,135.2827,119.0811,100.5097,102.2637,80.2971,70.1859,99.7529,69.7015,145.2954,146.4688,118.1363,111.0789,112.4125,82.0245,32.7896,69.8264,28.4370,130.7522,130.7512,91.2635,85.4538,89.5707,50.1624,0.059637,0.083166,1
233.1852,230.3904,229.5913,243.9763,247.0394,226.8042,214.9453,234.1775,225.0549,247.0264,236.2654,223.8940,243.9763,246.5681,222.7044,214.9453,230.5133,212.4400,247.0264,235.3530,220.7051,243.9763,246.3607,220.0849,214.9453,229.8794,209.5975,247.0264,235.1864,220.0048,0.032986,0.097038,1
136.0034,139.7305,110.9026,119.8227,150.5867,148.5663,114.0261,136.9641,174.3190,93.2497,136.5035,148.9140,152.7021,161.6133,155.5168,129.2439,133.3048,150.3876,113.3536,122.2562,138.8781,149.7802,141.6044,133.7727,122.7391,97.3457,98.8521,89.8832,81.2936,83.2486,0.042626,0.063843,1
86.9541,85.8607,89.3682,26.6054,80.1121,105.5676,109.4158,122.1755,85.5558,93.5186,75.6533,83.5646,56.9787,76.5187,85.8647,124.4537,116.1176,69.5867,101.1557,71.6009,70.8031,136.7317,67.9574,57.5416,138.4978,99.0619,58.8772,109.8117,74.2470,63.1471,0.042245,0.056041,1
140.6764,138.7474,138.1039,210.7476,202.8757,214.0181,121.9762,93.7745,150.5243,97.6433,68.1852,109.0838,209.3391,200.1122,215.3538,117.2750,91.9671,148.0721,96.8750,64.3698,108.1433,205.2888,207.1993,210.4872,115.7548,100.6929,144.7245,93.6671,63.6579,104.2443,0.027217,0.044714,1
54.6587,84.7373,85.5216,1.7308,37.3020,4.1232,45.5708,48.1074,41.3711,117.5310,127.2551,68.2787,66.6817,147.4363,125.6690,65.2351,58.0482,130.3756,74.4274,48.2513,46.7288,91.8851,162.0982,154.9057,70.5069,47.6010,158.6697,27.1836,20.1397,36.9459,0.042530,0.077991,1
131.5696,127.5566,122.4866,204.1043,208.8384,200.7305,80.4932,78.4299,94.1625,165.5674,66.3838,89.0624,204.2095,208.8414,200.7305,80.7600,77.4283,94.0955,141.1369,60.8516,83.6032,204.3167,208.8411,200.7305,79.7389,76.3257,93.1943,107.4297,56.1285,79.2660,0.031256,0.057542,1
154.6219,155.2991,155.7497,205.3378,197.8327,156.1364,182.7457,156.8027,159.3575,146.5543,81.0225,108.5057,205.3378,197.8327,156.1364,162.0428,132.8449,141.0933,168.7300,105.2119,131.1156,205.3378,197.8327,156.1364,149.5983,122.1827,132.5733,179.7845,117.9805,142.9131,0.053917,0.067281,1
112.1690,76.2991,61.6128,78.9224,90.8644,148.8099,76.8193,132.5284,193.4215,62.4830,82.5138,141.5807,55.3483,56.1738,76.7627,53.0973,64.4072,138.0625,67.4790,68.5047,106.1504,51.0448,45.9664,45.1395,50.9442,36.5612,96.4523,77.9672,72.5128,77.8612,0.040740,0.071473,1
146.8412,145.3935,139.0655,171.5961,205.8864,162.3472,165.3661,189.5689,158.1089,72.2850,101.1385,94.8570,166.2317,185.1669,133.9684,158.0893,183.4659,151.7610,93.1314,122.1867,114.2909,152.5115,171.6523,127.7444,139.9957,154.1886,133.7242,113.6481,128.7121,129.2654,0.036913,0.066418,1
147.0956,149.5715,149.5059,115.9485,151.2654,111.5097,155.9205,185.2062,127.6946,158.5960,167.6478,149.0981,115.8130,151.6209,113.0533,158.5105,189.5612,129.7968,162.1268,171.8098,152.7836,114.3943,150.8766,114.2468,157.2901,187.4944,130.4436,162.7614,171.7499,155.1947,0.012576,0.031409,1
164.4047,113.6836,27.9668,153.5698,175.3972,254.1814,48.0921,181.4498,216.1355,81.9123,139.8792,228.0677,103.5721,108.8842,168.9256,39.8384,143.2762,154.5260,55.6429,88.9864,158.4329,47.3702,24.8681,0.9464,35.6613,89.7222,6.8376,18.9539,22.2781,5.0805,0.042173,0.083468,1
144.2091,135.1618,122.6076,161.3824,138.7931,139.1459,134.9408,128.2504,161.0123,147.3484,130.9747,156.1813,139.9624,120.2885,130.1976,114.1576,119.5683,160.2581,146.8278,129.4080,155.7277,111.3451,106.1493,125.4808,90.2649,114.8872,166.5269,127.4973,116.1373,144.6635,0.036244,0.045858,1
109.2046,116.7344,118.4211,130.2535,88.5834,107.6710,161.6844,84.7106,165.3874,119.6814,55.5175,72.6326,144.1855,108.0115,114.6742,156.1476,99.9849,169.2256,125.1390,63.2688,73.3688,110.0318,105.4555,126.8977,135.3656,134.2404,178.6299,136.6234,66.5453,74.4618,0.046835,0.073097,1
112.0418,108.8117,103.0480,78.1261,106.5016,98.4949,126.9443,148.6403,145.4686,70.6599,155.8400,76.8956,75.8073,101.8194,99.7305,119.3784,145.8317,145.9810,68.7243,147.7416,73.4571,68.9003,91.2257,92.6721,118.3060,142.1210,141.8794,62.0866,147.5838,61.8594,0.052369,0.066152,1
100.1805,91.2881,76.6804,88.6974,109.2595,99.5923,128.3090,165.3394,92.6407,68.4874,64.8247,84.2734,78.7794,98.9985,83.3200,115.5560,154.4874,83.9504,66.0935,62.8949,77.3340,73.4911,93.0120,72.7388,102.4205,110.6966,74.4490,62.5171,60.2358,40.6748,0.047724,0.074234,1
202.6608,201.6273,198.7480,207.6236,216.5940,213.4411,221.1018,219.5949,225.2053,169.0589,179.1234,172.4528,207.6236,223.3670,213.4411,221.1018,203.6962,225.2053,169.0589,179.1234,172.4528,207.6236,216.6000,213.4411,221.1018,184.6975,225.2053,169.0589,179.1234,172.4528,0.015567,0.054722,1
120.1643,118.8200,98.1000,119.3475,118.8174,143.6577,114.4105,156.3851,136.2973,84.8543,90.9552,116.6224,128.6473,127.0199,146.9350,107.6938,159.4691,127.5485,75.8497,82.3469,114.2000,82.5483,100.8803,148.1831,57.0762,129.1088,120.9880,56.2530,68.6885,118.6115,0.064696,0.068934,1
80.8745,86.2587,67.2518,73.8243,105.2802,120.9609,49.3533,80.9767,123.1820,37.2778,45.7812,90.9052,78.0449,119.6850,139.3436,46.5387,89.4507,119.4219,35.3328,50.0514,98.1868,64.7537,101.0915,121.6632,49.2998,56.0309,63.0795,34.4032,44.4101,70.9675,0.036031,0.067460,1
139.9974,170.2259,63.1259,133.5640,143.3022,146.8776,133.9018,184.6571,146.7547,120.7918,121.6397,127.9051,172.6255,166.2268,182.5049,182.5344,200.8483,189.5757,161.4397,151.0253,125.5131,31.3136,62.1173,91.4000,42.1216,145.0483,75.5133,30.0746,49.4469,39.3277,0.016463,0.027460,1
131.7287,113.2739,84.2069,117.1169,124.1637,133.4556,129.6066,209.7891,117.8538,137.5230,137.2348,78.6689,91.8524,98.9499,105.4899,101.4537,176.1778,94.7131,134.1006,130.0294,86.5326,67.2400,72.3585,78.7822,67.4812,118.6647,67.8647,109.2097,94.7254,81.4200,0.039176,0.061000,1
119.5329,120.0715,121.0894,169.9197,113.2099,89.4661,139.0130,127.7771,88.7216,150.8157,89.8880,108.3341,160.2354,111.4989,103.5147,141.1573,131.1712,94.9429,145.2189,86.8469,107.2093,149.5087,100.5389,128.2816,146.0014,141.7976,103.7144,136.7816,80.9021,103.1984,0.077855,0.078525,1
238.1016,233.0853,223.9521,253.6684,251.3067,252.3461,231.7726,177.8174,220.9847,250.6032,252.0896,253.1867,252.2485,247.9198,251.1694,219.7629,164.0103,215.4153,249.8229,247.0580,251.3525,248.9531,240.1155,247.8261,204.3103,141.9276,202.9490,247.6600,235.9003,247.1776,0.031397,0.088100,1
134.1462,105.9750,65.3634,119.0077,104.7254,128.8452,97.3378,113.6824,149.2344,169.8068,188.8269,134.6389,94.4311,81.5902,102.0544,75.3165,92.6597,118.6307,133.9746,149.7627,104.3720,68.8268,55.8133,59.6574,52.7438,67.8749,72.9339,78.9697,85.3653,45.9077,0.050294,0.061877,1
51.3648,53.4327,47.7776,30.3265,57.5973,64.0969,42.2176,86.5744,53.8744,27.2884,63.9637,35.5845,27.8340,56.0558,61.3725,45.6351,92.1051,58.5315,30.3357,69.1427,38.8352,22.8370,44.2332,49.0163,42.6457,84.3413,54.8155,28.9346,65.5797,36.4043,0.050468,0.060311,1
